SRC_random Query: Large,Depth,BBoxes,Data Size
"[59691, 160916, 199538, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[210811, 218007, 350658, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[185768, 251873, 325615, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58100, 44462, 197947, 184309]",0,"[8117, 9783, 474275, 219328]",617
"[301013, 135736, 440860, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[94761, 248020, 234608, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107418, 313237, 247265, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[196947, 147479, 336794, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26972, 79671, 166819, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[12101, 201029, 151948, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[241056, 157932, 380903, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[304632, 171212, 444479, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[180624, 101917, 320471, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[15904, 311608, 155751, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[163686, 93838, 303533, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[21826, 238949, 161673, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[240641, 71202, 380488, 211049]",1,"[69337, 9783, 474275, 219328]",309
"[237445, 256013, 377292, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[51266, 26611, 191113, 166458]",0,"[8117, 9783, 474275, 219328]",617
"[251894, 237147, 391741, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[126189, 152611, 266036, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75170, 318366, 215017, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258802, 242149, 398649, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53267, 193447, 193114, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[225241, 291358, 365088, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170449, 268368, 310296, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256163, 244618, 396010, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172389, 305745, 312236, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170181, 51644, 310028, 191491]",1,"[69337, 9783, 474275, 219328]",309
"[68284, 63901, 208131, 203748]",0,"[8117, 9783, 474275, 219328]",617
"[47931, 137236, 187778, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[230709, 239449, 370556, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[43933, 317782, 183780, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[252093, 19992, 391940, 159839]",1,"[69337, 9783, 474275, 219328]",309
"[291883, 101578, 431730, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[82420, 223699, 222267, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[302272, 181636, 442119, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95504, 184035, 235351, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[90617, 135670, 230464, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260221, 213662, 400068, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96932, 58885, 236779, 198732]",1,"[69337, 9783, 474275, 219328]",309
"[199759, 91660, 339606, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246987, 58916, 386834, 198763]",1,"[69337, 9783, 474275, 219328]",309
"[87967, 182224, 227814, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27708, 68181, 167555, 208028]",0,"[8117, 9783, 474275, 219328]",617
"[164861, 171649, 304708, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151982, 99364, 291829, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[314981, 116830, 454828, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[214029, 255683, 353876, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[300132, 18548, 439979, 158395]",1,"[69337, 9783, 474275, 219328]",309
"[149414, 217834, 289261, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306733, 66902, 446580, 206749]",1,"[69337, 9783, 474275, 219328]",309
"[163835, 201960, 303682, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291077, 297633, 430924, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208360, 159425, 348207, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[162981, 49896, 302828, 189743]",1,"[69337, 9783, 474275, 219328]",309
"[243529, 126291, 383376, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[159825, 256589, 299672, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18983, 133151, 158830, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[17574, 65643, 157421, 205490]",0,"[8117, 9783, 474275, 219328]",617
"[19766, 183910, 159613, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[230256, 83002, 370103, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[164620, 28674, 304467, 168521]",1,"[69337, 9783, 474275, 219328]",309
"[62100, 59547, 201947, 199394]",0,"[8117, 9783, 474275, 219328]",617
"[169699, 253810, 309546, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[169211, 81596, 309058, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[232768, 141489, 372615, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[197741, 144135, 337588, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227632, 229292, 367479, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311243, 279077, 451090, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[171491, 310831, 311338, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261074, 237189, 400921, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[133009, 102105, 272856, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[246495, 158440, 386342, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78426, 59205, 218273, 199052]",1,"[69337, 9783, 474275, 219328]",309
"[303526, 103555, 443373, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75853, 139824, 215700, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[155672, 153345, 295519, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[63734, 174211, 203581, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[66577, 10363, 206424, 150210]",0,"[8117, 9783, 474275, 219328]",617
"[111330, 42431, 251177, 182278]",1,"[69337, 9783, 474275, 219328]",309
"[310511, 174823, 450358, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[285951, 31698, 425798, 171545]",1,"[69337, 9783, 474275, 219328]",309
"[147822, 324076, 287669, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263021, 232221, 402868, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71105, 97475, 210952, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[142852, 110349, 282699, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129602, 321644, 269449, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[172655, 102451, 312502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[27723, 35590, 167570, 175437]",0,"[8117, 9783, 474275, 219328]",617
"[8719, 110584, 148566, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[57781, 34149, 197628, 173996]",0,"[8117, 9783, 474275, 219328]",617
"[267721, 56114, 407568, 195961]",1,"[69337, 9783, 474275, 219328]",309
"[168844, 111151, 308691, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[272586, 194876, 412433, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[231793, 91919, 371640, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[134233, 271564, 274080, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299370, 313060, 439217, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[95187, 246137, 235034, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209788, 113722, 349635, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[36250, 286030, 176097, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[332067, 332494, 471914, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[232129, 306313, 371976, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[266497, 86785, 406344, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221504, 327781, 361351, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[278248, 274370, 418095, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[48423, 98477, 188270, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[309218, 96881, 449065, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[173853, 333911, 313700, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[92143, 329233, 231990, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[223843, 197197, 363690, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[331288, 229602, 471135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[226807, 160323, 366654, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116484, 220501, 256331, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[221697, 314872, 361544, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[226704, 270608, 366551, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[125852, 249577, 265699, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[53096, 13502, 192943, 153349]",0,"[8117, 9783, 474275, 219328]",617
"[318646, 257696, 458493, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284128, 26864, 423975, 166711]",1,"[69337, 9783, 474275, 219328]",309
"[178345, 184690, 318192, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[178134, 261718, 317981, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[309237, 156286, 449084, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[309340, 286074, 449187, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[45499, 40139, 185346, 179986]",0,"[8117, 9783, 474275, 219328]",617
"[43417, 163088, 183264, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[104783, 151344, 244630, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135809, 54050, 275656, 193897]",1,"[69337, 9783, 474275, 219328]",309
"[57786, 307622, 197633, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[107733, 25948, 247580, 165795]",1,"[69337, 9783, 474275, 219328]",309
"[167202, 237081, 307049, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[142404, 52396, 282251, 192243]",1,"[69337, 9783, 474275, 219328]",309
"[275738, 327019, 415585, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25239, 18023, 165086, 157870]",0,"[8117, 9783, 474275, 219328]",617
"[76122, 130715, 215969, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[52266, 230899, 192113, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[76833, 318835, 216680, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[327279, 192280, 467126, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[48244, 116645, 188091, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[128176, 256159, 268023, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[305121, 55752, 444968, 195599]",1,"[69337, 9783, 474275, 219328]",309
"[282160, 125074, 422007, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274840, 250817, 414687, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[90943, 248130, 230790, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[324424, 204509, 464271, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[139178, 81121, 279025, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[67449, 168329, 207296, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[262964, 272403, 402811, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[39057, 219332, 178904, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[122048, 234503, 261895, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[245906, 316192, 385753, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74163, 210510, 214010, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[28605, 301807, 168452, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[9804, 272098, 149651, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[137785, 288531, 277632, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311760, 199949, 451607, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[24346, 77083, 164193, 216930]",0,"[8117, 9783, 474275, 219328]",617
"[54888, 283189, 194735, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[63633, 123705, 203480, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[94416, 211736, 234263, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[202980, 116458, 342827, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[45663, 222615, 185510, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[112483, 83539, 252330, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[130044, 254891, 269891, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[329997, 223357, 469844, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[164938, 193201, 304785, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[90715, 152772, 230562, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[163812, 216261, 303659, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[204330, 133193, 344177, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135751, 112462, 275598, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[224704, 79835, 364551, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[220407, 155874, 360254, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116239, 96503, 256086, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29966, 174841, 169813, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[186602, 325160, 326449, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26337, 160306, 166184, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[106482, 263569, 246329, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78865, 31894, 218712, 171741]",1,"[69337, 9783, 474275, 219328]",309
"[94971, 302526, 234818, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[117702, 201835, 257549, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249677, 230268, 389524, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[127635, 285447, 267482, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[75232, 103016, 215079, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[261015, 283135, 400862, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[330827, 83578, 470674, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18992, 321827, 158839, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[29090, 219073, 168937, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[77712, 40629, 217559, 180476]",1,"[69337, 9783, 474275, 219328]",309
"[114263, 306586, 254110, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[208569, 118742, 348416, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258469, 10103, 398316, 149950]",1,"[69337, 9783, 474275, 219328]",309
"[219538, 284318, 359385, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291636, 73183, 431483, 213030]",1,"[69337, 9783, 474275, 219328]",309
"[144755, 250965, 284602, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34655, 173158, 174502, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[261687, 36578, 401534, 176425]",1,"[69337, 9783, 474275, 219328]",309
"[262329, 80162, 402176, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[79330, 330884, 219177, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[193045, 247350, 332892, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[179650, 39912, 319497, 179759]",1,"[69337, 9783, 474275, 219328]",309
"[52005, 111767, 191852, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[316472, 9783, 456319, 148452]",1,"[69337, 9783, 474275, 219328]",309
"[51437, 225095, 191284, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[150496, 116811, 290343, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[68615, 185030, 208462, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[130997, 183319, 270844, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[258785, 299163, 398632, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213699, 295160, 353546, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[108921, 129079, 248768, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213364, 45269, 353211, 185116]",1,"[69337, 9783, 474275, 219328]",309
"[262168, 262232, 402015, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17131, 237955, 156978, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[111508, 9783, 251355, 148875]",1,"[69337, 9783, 474275, 219328]",309
"[111427, 126967, 251274, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[170049, 327362, 309896, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[278759, 95595, 418606, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56122, 262141, 195969, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[321690, 214168, 461537, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[212934, 99152, 352781, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[23090, 40612, 162937, 180459]",0,"[8117, 9783, 474275, 219328]",617
"[48903, 59911, 188750, 199758]",0,"[8117, 9783, 474275, 219328]",617
"[267659, 321310, 407506, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58033, 45930, 197880, 185777]",0,"[8117, 9783, 474275, 219328]",617
"[115603, 213861, 255450, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[176564, 151936, 316411, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[37066, 326354, 176913, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[270666, 314809, 410513, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[257967, 282158, 397814, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[293592, 179228, 433439, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[59325, 186696, 199172, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[144124, 18402, 283971, 158249]",1,"[69337, 9783, 474275, 219328]",309
"[149779, 39589, 289626, 179436]",1,"[69337, 9783, 474275, 219328]",309
"[25780, 219552, 165627, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[190903, 10972, 330750, 150819]",1,"[69337, 9783, 474275, 219328]",309
"[255655, 304828, 395502, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[192095, 105544, 331942, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[136167, 105358, 276014, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274634, 320630, 414481, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[330575, 94613, 470422, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152400, 238025, 292247, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249153, 80194, 389000, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[121496, 149830, 261343, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[106063, 72988, 245910, 212835]",1,"[69337, 9783, 474275, 219328]",309
"[124529, 81295, 264376, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[51836, 149440, 191683, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[243671, 254742, 383518, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[189106, 12768, 328953, 152615]",1,"[69337, 9783, 474275, 219328]",309
"[83560, 110619, 223407, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[191941, 137446, 331788, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[30881, 17868, 170728, 157715]",0,"[8117, 9783, 474275, 219328]",617
"[143144, 106416, 282991, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[309185, 27486, 449032, 167333]",1,"[69337, 9783, 474275, 219328]",309
"[238004, 144358, 377851, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[196027, 312715, 335874, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[63575, 205047, 203422, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[149882, 177472, 289729, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[218675, 186895, 358522, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205350, 192782, 345197, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[174480, 109379, 314327, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284036, 167487, 423883, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[264599, 111253, 404446, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[32910, 31213, 172757, 171060]",0,"[8117, 9783, 474275, 219328]",617
"[154205, 195113, 294052, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[90109, 313305, 229956, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[256642, 167418, 396489, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[209028, 137054, 348875, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[20940, 86810, 160787, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[296711, 151399, 436558, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[98972, 220893, 238819, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[167601, 329517, 307448, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[146478, 17976, 286325, 157823]",1,"[69337, 9783, 474275, 219328]",309
"[190115, 65332, 329962, 205179]",1,"[69337, 9783, 474275, 219328]",309
"[303777, 200490, 443624, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[188304, 280068, 328151, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[179575, 323197, 319422, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[124991, 273983, 264838, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[132672, 140994, 272519, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17622, 276953, 157469, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[95241, 173224, 235088, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[281198, 117460, 421045, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[334376, 146746, 474223, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[188431, 136365, 328278, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[213393, 188785, 353240, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[291887, 206695, 431734, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[176126, 181402, 315973, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[236535, 220226, 376382, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[161584, 130510, 301431, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[289036, 63582, 428883, 203429]",1,"[69337, 9783, 474275, 219328]",309
"[154255, 52917, 294102, 192764]",1,"[69337, 9783, 474275, 219328]",309
"[187233, 248980, 327080, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[85549, 290648, 225396, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[263862, 294219, 403709, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[51779, 142352, 191626, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[119661, 93741, 259508, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[70147, 148876, 209994, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[178671, 296195, 318518, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[16464, 186801, 156311, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[274311, 9783, 414158, 148276]",1,"[69337, 9783, 474275, 219328]",309
"[88643, 196701, 228490, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260292, 61663, 400139, 201510]",1,"[69337, 9783, 474275, 219328]",309
"[321524, 135606, 461371, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[211180, 129156, 351027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[146783, 34812, 286630, 174659]",1,"[69337, 9783, 474275, 219328]",309
"[11144, 323541, 150991, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[189215, 290720, 329062, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[305181, 148916, 445028, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[175787, 24288, 315634, 164135]",1,"[69337, 9783, 474275, 219328]",309
"[274248, 326967, 414095, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[9053, 310904, 148900, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[211481, 134120, 351328, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[249621, 262059, 389468, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[161164, 74568, 301011, 214415]",1,"[69337, 9783, 474275, 219328]",309
"[210337, 22382, 350184, 162229]",1,"[69337, 9783, 474275, 219328]",309
"[122250, 127491, 262097, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[229728, 41932, 369575, 181779]",1,"[69337, 9783, 474275, 219328]",309
"[56770, 171080, 196617, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[45783, 185214, 185630, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[77596, 233188, 217443, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[68441, 67205, 208288, 207052]",0,"[8117, 9783, 474275, 219328]",617
"[119448, 61836, 259295, 201683]",1,"[69337, 9783, 474275, 219328]",309
"[99454, 109390, 239301, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[113241, 288768, 253088, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[201219, 49166, 341066, 189013]",1,"[69337, 9783, 474275, 219328]",309
"[283583, 138997, 423430, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[151925, 110636, 291772, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[270452, 109197, 410299, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[152148, 49515, 291995, 189362]",1,"[69337, 9783, 474275, 219328]",309
"[118796, 331657, 258643, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259542, 132868, 399389, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[45205, 317643, 185052, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[189426, 9783, 329273, 148702]",1,"[69337, 9783, 474275, 219328]",309
"[316237, 168468, 456084, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[98398, 118564, 238245, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[17488, 288176, 157335, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[253417, 330793, 393264, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[284248, 189207, 424095, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[327666, 126887, 467513, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[218926, 81174, 358773, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[320361, 200624, 460208, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[274489, 274510, 414336, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[92099, 267933, 231946, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[47209, 117186, 187056, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[269666, 198142, 409513, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[255531, 320356, 395378, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[226839, 141711, 366686, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[100203, 9983, 240050, 149830]",1,"[69337, 9783, 474275, 219328]",309
"[264638, 146587, 404485, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[29356, 45502, 169203, 185349]",0,"[8117, 9783, 474275, 219328]",617
"[323120, 24955, 462967, 164802]",1,"[69337, 9783, 474275, 219328]",309
