SRC_random Query: Large,Depth,BBoxes,Data Size
"[29, 36, 48, 55]",2,"[16, 32, 48, 64]",1024
"[12, 38, 31, 57]",2,"[0, 32, 32, 64]",1024
"[4, 30, 23, 49]",1,"[0, 0, 32, 64]",2048
"[7, 42, 26, 61]",2,"[0, 32, 32, 64]",1024
"[16, 29, 35, 48]",2,"[16, 16, 48, 48]",1024
"[38, 15, 57, 34]",1,"[32, 0, 64, 64]",2048
"[39, 27, 58, 46]",2,"[32, 16, 64, 48]",1024
"[35, 23, 54, 42]",2,"[32, 16, 64, 48]",1024
"[25, 36, 44, 55]",2,"[16, 32, 48, 64]",1024
"[42, 35, 61, 54]",2,"[32, 32, 64, 64]",1024
"[17, 2, 36, 21]",2,"[16, 0, 48, 32]",1024
"[7, 21, 26, 40]",2,"[0, 16, 32, 48]",1024
"[8, 33, 27, 52]",2,"[0, 32, 32, 64]",1024
"[43, 11, 62, 30]",2,"[32, 0, 64, 32]",1024
"[3, 4, 22, 23]",2,"[0, 0, 32, 32]",1024
"[15, 14, 34, 33]",0,"[0, 0, 64, 64]",4096
"[34, 44, 53, 63]",2,"[32, 32, 64, 64]",1024
"[34, 34, 53, 53]",2,"[32, 32, 64, 64]",1024
"[30, 31, 49, 50]",0,"[0, 0, 64, 64]",4096
"[32, 6, 51, 25]",2,"[32, 0, 64, 32]",1024
"[22, 6, 41, 25]",2,"[16, 0, 48, 32]",1024
"[21, 12, 40, 31]",2,"[16, 0, 48, 32]",1024
"[28, 5, 47, 24]",2,"[16, 0, 48, 32]",1024
"[5, 7, 24, 26]",2,"[0, 0, 32, 32]",1024
"[40, 30, 59, 49]",1,"[32, 0, 64, 64]",2048
"[42, 9, 61, 28]",2,"[32, 0, 64, 32]",1024
"[30, 18, 49, 37]",0,"[0, 0, 64, 64]",4096
"[5, 28, 24, 47]",2,"[0, 16, 32, 48]",1024
"[8, 38, 27, 57]",2,"[0, 32, 32, 64]",1024
"[32, 16, 51, 35]",2,"[32, 16, 64, 48]",1024
"[32, 8, 51, 27]",2,"[32, 0, 64, 32]",1024
"[44, 37, 63, 56]",2,"[32, 32, 64, 64]",1024
"[12, 4, 31, 23]",2,"[0, 0, 32, 32]",1024
"[2, 40, 21, 59]",2,"[0, 32, 32, 64]",1024
"[2, 19, 21, 38]",2,"[0, 16, 32, 48]",1024
"[17, 30, 36, 49]",1,"[16, 0, 48, 64]",2048
"[15, 29, 34, 48]",0,"[0, 0, 64, 64]",4096
"[33, 39, 52, 58]",2,"[32, 32, 64, 64]",1024
"[12, 23, 31, 42]",2,"[0, 16, 32, 48]",1024
"[24, 13, 43, 32]",2,"[16, 0, 48, 32]",1024
"[27, 32, 46, 51]",2,"[16, 32, 48, 64]",1024
"[38, 8, 57, 27]",2,"[32, 0, 64, 32]",1024
"[4, 37, 23, 56]",2,"[0, 32, 32, 64]",1024
"[14, 40, 33, 59]",0,"[0, 0, 64, 64]",4096
"[27, 19, 46, 38]",2,"[16, 16, 48, 48]",1024
"[13, 18, 32, 37]",2,"[0, 16, 32, 48]",1024
"[9, 10, 28, 29]",2,"[0, 0, 32, 32]",1024
"[17, 22, 36, 41]",2,"[16, 16, 48, 48]",1024
"[6, 9, 25, 28]",2,"[0, 0, 32, 32]",1024
"[23, 43, 42, 62]",2,"[16, 32, 48, 64]",1024
"[44, 35, 63, 54]",2,"[32, 32, 64, 64]",1024
"[26, 7, 45, 26]",2,"[16, 0, 48, 32]",1024
"[13, 23, 32, 42]",2,"[0, 16, 32, 48]",1024
"[24, 11, 43, 30]",2,"[16, 0, 48, 32]",1024
"[11, 25, 30, 44]",2,"[0, 16, 32, 48]",1024
"[16, 39, 35, 58]",2,"[16, 32, 48, 64]",1024
"[9, 2, 28, 21]",2,"[0, 0, 32, 32]",1024
"[23, 43, 42, 62]",2,"[16, 32, 48, 64]",1024
"[1, 16, 20, 35]",2,"[0, 16, 32, 48]",1024
"[30, 20, 49, 39]",0,"[0, 0, 64, 64]",4096
"[38, 10, 57, 29]",2,"[32, 0, 64, 32]",1024
"[45, 39, 64, 58]",2,"[32, 32, 64, 64]",1024
"[13, 42, 32, 61]",2,"[0, 32, 32, 64]",1024
"[4, 44, 23, 63]",2,"[0, 32, 32, 64]",1024
"[3, 12, 22, 31]",2,"[0, 0, 32, 32]",1024
"[1, 31, 20, 50]",1,"[0, 0, 32, 64]",2048
"[38, 22, 57, 41]",2,"[32, 16, 64, 48]",1024
"[25, 30, 44, 49]",1,"[16, 0, 48, 64]",2048
"[4, 5, 23, 24]",2,"[0, 0, 32, 32]",1024
"[6, 44, 25, 63]",2,"[0, 32, 32, 64]",1024
"[15, 6, 34, 25]",0,"[0, 0, 64, 64]",4096
"[15, 26, 34, 45]",0,"[0, 0, 64, 64]",4096
"[13, 12, 32, 31]",2,"[0, 0, 32, 32]",1024
"[29, 12, 48, 31]",2,"[16, 0, 48, 32]",1024
"[0, 14, 19, 33]",1,"[0, 0, 32, 64]",2048
"[41, 11, 60, 30]",2,"[32, 0, 64, 32]",1024
"[0, 24, 19, 43]",2,"[0, 16, 32, 48]",1024
"[10, 3, 29, 22]",2,"[0, 0, 32, 32]",1024
"[35, 22, 54, 41]",2,"[32, 16, 64, 48]",1024
"[27, 4, 46, 23]",2,"[16, 0, 48, 32]",1024
"[23, 27, 42, 46]",2,"[16, 16, 48, 48]",1024
"[42, 0, 61, 19]",2,"[32, 0, 64, 32]",1024
"[26, 26, 45, 45]",2,"[16, 16, 48, 48]",1024
"[22, 20, 41, 39]",2,"[16, 16, 48, 48]",1024
"[21, 27, 40, 46]",2,"[16, 16, 48, 48]",1024
"[23, 22, 42, 41]",2,"[16, 16, 48, 48]",1024
"[27, 44, 46, 63]",2,"[16, 32, 48, 64]",1024
"[21, 7, 40, 26]",2,"[16, 0, 48, 32]",1024
"[43, 32, 62, 51]",2,"[32, 32, 64, 64]",1024
"[35, 34, 54, 53]",2,"[32, 32, 64, 64]",1024
"[7, 39, 26, 58]",2,"[0, 32, 32, 64]",1024
"[34, 26, 53, 45]",2,"[32, 16, 64, 48]",1024
"[40, 5, 59, 24]",2,"[32, 0, 64, 32]",1024
"[15, 7, 34, 26]",0,"[0, 0, 64, 64]",4096
"[19, 4, 38, 23]",2,"[16, 0, 48, 32]",1024
"[16, 17, 35, 36]",2,"[16, 16, 48, 48]",1024
"[12, 29, 31, 48]",2,"[0, 16, 32, 48]",1024
"[37, 8, 56, 27]",2,"[32, 0, 64, 32]",1024
"[17, 0, 36, 19]",2,"[16, 0, 48, 32]",1024
"[36, 30, 55, 49]",1,"[32, 0, 64, 64]",2048
"[19, 40, 38, 59]",2,"[16, 32, 48, 64]",1024
"[35, 6, 54, 25]",2,"[32, 0, 64, 32]",1024
"[6, 42, 25, 61]",2,"[0, 32, 32, 64]",1024
"[19, 5, 38, 24]",2,"[16, 0, 48, 32]",1024
"[12, 16, 31, 35]",2,"[0, 16, 32, 48]",1024
"[15, 20, 34, 39]",0,"[0, 0, 64, 64]",4096
"[37, 40, 56, 59]",2,"[32, 32, 64, 64]",1024
"[18, 42, 37, 61]",2,"[16, 32, 48, 64]",1024
"[13, 36, 32, 55]",2,"[0, 32, 32, 64]",1024
"[44, 6, 63, 25]",2,"[32, 0, 64, 32]",1024
"[33, 41, 52, 60]",2,"[32, 32, 64, 64]",1024
"[34, 28, 53, 47]",2,"[32, 16, 64, 48]",1024
"[30, 23, 49, 42]",0,"[0, 0, 64, 64]",4096
"[8, 26, 27, 45]",2,"[0, 16, 32, 48]",1024
"[6, 24, 25, 43]",2,"[0, 16, 32, 48]",1024
"[26, 42, 45, 61]",2,"[16, 32, 48, 64]",1024
"[6, 3, 25, 22]",2,"[0, 0, 32, 32]",1024
"[15, 28, 34, 47]",0,"[0, 0, 64, 64]",4096
"[20, 34, 39, 53]",2,"[16, 32, 48, 64]",1024
"[18, 25, 37, 44]",2,"[16, 16, 48, 48]",1024
"[44, 30, 63, 49]",1,"[32, 0, 64, 64]",2048
"[1, 1, 20, 20]",2,"[0, 0, 32, 32]",1024
"[36, 2, 55, 21]",2,"[32, 0, 64, 32]",1024
"[15, 23, 34, 42]",0,"[0, 0, 64, 64]",4096
"[21, 15, 40, 34]",1,"[16, 0, 48, 64]",2048
"[43, 9, 62, 28]",2,"[32, 0, 64, 32]",1024
"[29, 30, 48, 49]",1,"[16, 0, 48, 64]",2048
"[0, 35, 19, 54]",2,"[0, 32, 32, 64]",1024
"[17, 3, 36, 22]",2,"[16, 0, 48, 32]",1024
"[1, 19, 20, 38]",2,"[0, 16, 32, 48]",1024
"[35, 8, 54, 27]",2,"[32, 0, 64, 32]",1024
"[5, 27, 24, 46]",2,"[0, 16, 32, 48]",1024
"[41, 35, 60, 54]",2,"[32, 32, 64, 64]",1024
"[26, 21, 45, 40]",2,"[16, 16, 48, 48]",1024
"[25, 12, 44, 31]",2,"[16, 0, 48, 32]",1024
"[15, 16, 34, 35]",0,"[0, 0, 64, 64]",4096
"[5, 41, 24, 60]",2,"[0, 32, 32, 64]",1024
"[17, 27, 36, 46]",2,"[16, 16, 48, 48]",1024
"[10, 40, 29, 59]",2,"[0, 32, 32, 64]",1024
"[8, 11, 27, 30]",2,"[0, 0, 32, 32]",1024
"[37, 10, 56, 29]",2,"[32, 0, 64, 32]",1024
"[16, 43, 35, 62]",2,"[16, 32, 48, 64]",1024
"[17, 20, 36, 39]",2,"[16, 16, 48, 48]",1024
"[25, 19, 44, 38]",2,"[16, 16, 48, 48]",1024
"[11, 6, 30, 25]",2,"[0, 0, 32, 32]",1024
"[21, 29, 40, 48]",2,"[16, 16, 48, 48]",1024
"[12, 8, 31, 27]",2,"[0, 0, 32, 32]",1024
"[29, 30, 48, 49]",1,"[16, 0, 48, 64]",2048
"[34, 15, 53, 34]",1,"[32, 0, 64, 64]",2048
"[41, 18, 60, 37]",2,"[32, 16, 64, 48]",1024
"[4, 42, 23, 61]",2,"[0, 32, 32, 64]",1024
"[3, 20, 22, 39]",2,"[0, 16, 32, 48]",1024
"[44, 20, 63, 39]",2,"[32, 16, 64, 48]",1024
"[39, 14, 58, 33]",1,"[32, 0, 64, 64]",2048
"[1, 11, 20, 30]",2,"[0, 0, 32, 32]",1024
"[44, 30, 63, 49]",1,"[32, 0, 64, 64]",2048
"[41, 20, 60, 39]",2,"[32, 16, 64, 48]",1024
"[43, 34, 62, 53]",2,"[32, 32, 64, 64]",1024
"[28, 15, 47, 34]",1,"[16, 0, 48, 64]",2048
"[22, 5, 41, 24]",2,"[16, 0, 48, 32]",1024
"[18, 6, 37, 25]",2,"[16, 0, 48, 32]",1024
"[39, 18, 58, 37]",2,"[32, 16, 64, 48]",1024
"[6, 9, 25, 28]",2,"[0, 0, 32, 32]",1024
"[33, 38, 52, 57]",2,"[32, 32, 64, 64]",1024
"[37, 0, 56, 19]",2,"[32, 0, 64, 32]",1024
"[31, 10, 50, 29]",0,"[0, 0, 64, 64]",4096
"[31, 28, 50, 47]",0,"[0, 0, 64, 64]",4096
"[15, 10, 34, 29]",0,"[0, 0, 64, 64]",4096
"[40, 38, 59, 57]",2,"[32, 32, 64, 64]",1024
"[15, 39, 34, 58]",0,"[0, 0, 64, 64]",4096
"[11, 25, 30, 44]",2,"[0, 16, 32, 48]",1024
"[1, 36, 20, 55]",2,"[0, 32, 32, 64]",1024
"[41, 8, 60, 27]",2,"[32, 0, 64, 32]",1024
"[42, 44, 61, 63]",2,"[32, 32, 64, 64]",1024
"[15, 29, 34, 48]",0,"[0, 0, 64, 64]",4096
"[24, 23, 43, 42]",2,"[16, 16, 48, 48]",1024
"[38, 43, 57, 62]",2,"[32, 32, 64, 64]",1024
"[31, 4, 50, 23]",0,"[0, 0, 64, 64]",4096
"[32, 36, 51, 55]",2,"[32, 32, 64, 64]",1024
"[32, 21, 51, 40]",2,"[32, 16, 64, 48]",1024
"[6, 13, 25, 32]",2,"[0, 0, 32, 32]",1024
"[29, 7, 48, 26]",2,"[16, 0, 48, 32]",1024
"[1, 29, 20, 48]",2,"[0, 16, 32, 48]",1024
"[0, 9, 19, 28]",2,"[0, 0, 32, 32]",1024
"[31, 13, 50, 32]",0,"[0, 0, 64, 64]",4096
"[4, 8, 23, 27]",2,"[0, 0, 32, 32]",1024
"[27, 39, 46, 58]",2,"[16, 32, 48, 64]",1024
"[37, 32, 56, 51]",2,"[32, 32, 64, 64]",1024
"[1, 11, 20, 30]",2,"[0, 0, 32, 32]",1024
"[26, 22, 45, 41]",2,"[16, 16, 48, 48]",1024
"[23, 38, 42, 57]",2,"[16, 32, 48, 64]",1024
"[43, 38, 62, 57]",2,"[32, 32, 64, 64]",1024
"[21, 3, 40, 22]",2,"[16, 0, 48, 32]",1024
"[15, 17, 34, 36]",0,"[0, 0, 64, 64]",4096
"[9, 19, 28, 38]",2,"[0, 16, 32, 48]",1024
"[10, 18, 29, 37]",2,"[0, 16, 32, 48]",1024
"[18, 28, 37, 47]",2,"[16, 16, 48, 48]",1024
"[32, 1, 51, 20]",2,"[32, 0, 64, 32]",1024
"[1, 21, 20, 40]",2,"[0, 16, 32, 48]",1024
"[26, 42, 45, 61]",2,"[16, 32, 48, 64]",1024
"[37, 3, 56, 22]",2,"[32, 0, 64, 32]",1024
"[39, 12, 58, 31]",2,"[32, 0, 64, 32]",1024
"[21, 14, 40, 33]",1,"[16, 0, 48, 64]",2048
"[20, 32, 39, 51]",2,"[16, 32, 48, 64]",1024
"[35, 17, 54, 36]",2,"[32, 16, 64, 48]",1024
"[4, 36, 23, 55]",2,"[0, 32, 32, 64]",1024
"[5, 9, 24, 28]",2,"[0, 0, 32, 32]",1024
"[20, 33, 39, 52]",2,"[16, 32, 48, 64]",1024
"[10, 22, 29, 41]",2,"[0, 16, 32, 48]",1024
"[36, 8, 55, 27]",2,"[32, 0, 64, 32]",1024
"[1, 17, 20, 36]",2,"[0, 16, 32, 48]",1024
"[39, 21, 58, 40]",2,"[32, 16, 64, 48]",1024
"[20, 8, 39, 27]",2,"[16, 0, 48, 32]",1024
"[5, 20, 24, 39]",2,"[0, 16, 32, 48]",1024
"[6, 19, 25, 38]",2,"[0, 16, 32, 48]",1024
"[2, 42, 21, 61]",2,"[0, 32, 32, 64]",1024
"[5, 33, 24, 52]",2,"[0, 32, 32, 64]",1024
"[41, 31, 60, 50]",1,"[32, 0, 64, 64]",2048
"[1, 23, 20, 42]",2,"[0, 16, 32, 48]",1024
"[36, 37, 55, 56]",2,"[32, 32, 64, 64]",1024
"[6, 17, 25, 36]",2,"[0, 16, 32, 48]",1024
"[25, 23, 44, 42]",2,"[16, 16, 48, 48]",1024
"[37, 36, 56, 55]",2,"[32, 32, 64, 64]",1024
"[44, 10, 63, 29]",2,"[32, 0, 64, 32]",1024
"[6, 40, 25, 59]",2,"[0, 32, 32, 64]",1024
"[9, 44, 28, 63]",2,"[0, 32, 32, 64]",1024
"[18, 17, 37, 36]",2,"[16, 16, 48, 48]",1024
"[1, 41, 20, 60]",2,"[0, 32, 32, 64]",1024
"[23, 45, 42, 64]",2,"[16, 32, 48, 64]",1024
"[21, 31, 40, 50]",1,"[16, 0, 48, 64]",2048
"[35, 43, 54, 62]",2,"[32, 32, 64, 64]",1024
"[21, 32, 40, 51]",2,"[16, 32, 48, 64]",1024
"[11, 14, 30, 33]",1,"[0, 0, 32, 64]",2048
"[29, 12, 48, 31]",2,"[16, 0, 48, 32]",1024
"[23, 38, 42, 57]",2,"[16, 32, 48, 64]",1024
"[1, 4, 20, 23]",2,"[0, 0, 32, 32]",1024
"[7, 4, 26, 23]",2,"[0, 0, 32, 32]",1024
"[24, 35, 43, 54]",2,"[16, 32, 48, 64]",1024
"[14, 40, 33, 59]",0,"[0, 0, 64, 64]",4096
"[31, 5, 50, 24]",0,"[0, 0, 64, 64]",4096
"[25, 31, 44, 50]",1,"[16, 0, 48, 64]",2048
"[14, 0, 33, 19]",0,"[0, 0, 64, 64]",4096
"[38, 25, 57, 44]",2,"[32, 16, 64, 48]",1024
"[11, 33, 30, 52]",2,"[0, 32, 32, 64]",1024
"[36, 23, 55, 42]",2,"[32, 16, 64, 48]",1024
"[21, 41, 40, 60]",2,"[16, 32, 48, 64]",1024
"[12, 45, 31, 64]",2,"[0, 32, 32, 64]",1024
"[19, 2, 38, 21]",2,"[16, 0, 48, 32]",1024
"[41, 38, 60, 57]",2,"[32, 32, 64, 64]",1024
"[41, 5, 60, 24]",2,"[32, 0, 64, 32]",1024
"[20, 30, 39, 49]",1,"[16, 0, 48, 64]",2048
"[2, 10, 21, 29]",2,"[0, 0, 32, 32]",1024
"[16, 4, 35, 23]",2,"[16, 0, 48, 32]",1024
"[24, 30, 43, 49]",1,"[16, 0, 48, 64]",2048
"[9, 37, 28, 56]",2,"[0, 32, 32, 64]",1024
"[17, 24, 36, 43]",2,"[16, 16, 48, 48]",1024
"[9, 34, 28, 53]",2,"[0, 32, 32, 64]",1024
"[3, 11, 22, 30]",2,"[0, 0, 32, 32]",1024
"[17, 44, 36, 63]",2,"[16, 32, 48, 64]",1024
"[8, 25, 27, 44]",2,"[0, 16, 32, 48]",1024
"[0, 15, 19, 34]",1,"[0, 0, 32, 64]",2048
"[28, 37, 47, 56]",2,"[16, 32, 48, 64]",1024
"[5, 3, 24, 22]",2,"[0, 0, 32, 32]",1024
"[36, 13, 55, 32]",2,"[32, 0, 64, 32]",1024
"[37, 10, 56, 29]",2,"[32, 0, 64, 32]",1024
"[39, 34, 58, 53]",2,"[32, 32, 64, 64]",1024
"[34, 23, 53, 42]",2,"[32, 16, 64, 48]",1024
"[10, 12, 29, 31]",2,"[0, 0, 32, 32]",1024
"[1, 30, 20, 49]",1,"[0, 0, 32, 64]",2048
"[35, 39, 54, 58]",2,"[32, 32, 64, 64]",1024
"[29, 34, 48, 53]",2,"[16, 32, 48, 64]",1024
"[23, 37, 42, 56]",2,"[16, 32, 48, 64]",1024
"[22, 42, 41, 61]",2,"[16, 32, 48, 64]",1024
"[30, 4, 49, 23]",0,"[0, 0, 64, 64]",4096
"[27, 31, 46, 50]",1,"[16, 0, 48, 64]",2048
"[28, 38, 47, 57]",2,"[16, 32, 48, 64]",1024
"[29, 25, 48, 44]",2,"[16, 16, 48, 48]",1024
"[39, 8, 58, 27]",2,"[32, 0, 64, 32]",1024
"[25, 43, 44, 62]",2,"[16, 32, 48, 64]",1024
"[27, 2, 46, 21]",2,"[16, 0, 48, 32]",1024
"[24, 17, 43, 36]",2,"[16, 16, 48, 48]",1024
"[2, 18, 21, 37]",2,"[0, 16, 32, 48]",1024
"[13, 3, 32, 22]",2,"[0, 0, 32, 32]",1024
"[38, 19, 57, 38]",2,"[32, 16, 64, 48]",1024
"[19, 23, 38, 42]",2,"[16, 16, 48, 48]",1024
"[39, 21, 58, 40]",2,"[32, 16, 64, 48]",1024
"[12, 15, 31, 34]",1,"[0, 0, 32, 64]",2048
"[9, 17, 28, 36]",2,"[0, 16, 32, 48]",1024
"[36, 37, 55, 56]",2,"[32, 32, 64, 64]",1024
"[26, 4, 45, 23]",2,"[16, 0, 48, 32]",1024
"[4, 25, 23, 44]",2,"[0, 16, 32, 48]",1024
"[11, 45, 30, 64]",2,"[0, 32, 32, 64]",1024
"[28, 16, 47, 35]",2,"[16, 16, 48, 48]",1024
"[45, 45, 64, 64]",2,"[32, 32, 64, 64]",1024
"[2, 35, 21, 54]",2,"[0, 32, 32, 64]",1024
"[20, 0, 39, 19]",2,"[16, 0, 48, 32]",1024
"[29, 3, 48, 22]",2,"[16, 0, 48, 32]",1024
"[0, 22, 19, 41]",2,"[0, 16, 32, 48]",1024
"[23, 3, 42, 22]",2,"[16, 0, 48, 32]",1024
"[16, 8, 35, 27]",2,"[16, 0, 48, 32]",1024
"[16, 6, 35, 25]",2,"[16, 0, 48, 32]",1024
"[17, 16, 36, 35]",2,"[16, 16, 48, 48]",1024
"[20, 42, 39, 61]",2,"[16, 32, 48, 64]",1024
"[24, 28, 43, 47]",2,"[16, 16, 48, 48]",1024
"[9, 21, 28, 40]",2,"[0, 16, 32, 48]",1024
"[14, 9, 33, 28]",0,"[0, 0, 64, 64]",4096
"[41, 37, 60, 56]",2,"[32, 32, 64, 64]",1024
"[33, 19, 52, 38]",2,"[32, 16, 64, 48]",1024
"[42, 3, 61, 22]",2,"[32, 0, 64, 32]",1024
"[12, 17, 31, 36]",2,"[0, 16, 32, 48]",1024
"[26, 16, 45, 35]",2,"[16, 16, 48, 48]",1024
"[2, 21, 21, 40]",2,"[0, 16, 32, 48]",1024
"[14, 29, 33, 48]",0,"[0, 0, 64, 64]",4096
"[5, 40, 24, 59]",2,"[0, 32, 32, 64]",1024
"[28, 7, 47, 26]",2,"[16, 0, 48, 32]",1024
"[35, 21, 54, 40]",2,"[32, 16, 64, 48]",1024
"[36, 13, 55, 32]",2,"[32, 0, 64, 32]",1024
"[9, 4, 28, 23]",2,"[0, 0, 32, 32]",1024
"[21, 2, 40, 21]",2,"[16, 0, 48, 32]",1024
"[17, 37, 36, 56]",2,"[16, 32, 48, 64]",1024
"[2, 44, 21, 63]",2,"[0, 32, 32, 64]",1024
"[4, 0, 23, 19]",2,"[0, 0, 32, 32]",1024
"[40, 12, 59, 31]",2,"[32, 0, 64, 32]",1024
"[12, 6, 31, 25]",2,"[0, 0, 32, 32]",1024
"[8, 5, 27, 24]",2,"[0, 0, 32, 32]",1024
"[39, 3, 58, 22]",2,"[32, 0, 64, 32]",1024
"[36, 36, 55, 55]",2,"[32, 32, 64, 64]",1024
"[30, 0, 49, 19]",0,"[0, 0, 64, 64]",4096
"[34, 6, 53, 25]",2,"[32, 0, 64, 32]",1024
"[26, 29, 45, 48]",2,"[16, 16, 48, 48]",1024
"[28, 5, 47, 24]",2,"[16, 0, 48, 32]",1024
"[25, 14, 44, 33]",1,"[16, 0, 48, 64]",2048
"[28, 43, 47, 62]",2,"[16, 32, 48, 64]",1024
"[2, 40, 21, 59]",2,"[0, 32, 32, 64]",1024
"[32, 29, 51, 48]",2,"[32, 16, 64, 48]",1024
"[20, 19, 39, 38]",2,"[16, 16, 48, 48]",1024
"[28, 32, 47, 51]",2,"[16, 32, 48, 64]",1024
"[3, 37, 22, 56]",2,"[0, 32, 32, 64]",1024
"[23, 39, 42, 58]",2,"[16, 32, 48, 64]",1024
"[30, 30, 49, 49]",0,"[0, 0, 64, 64]",4096
"[14, 39, 33, 58]",0,"[0, 0, 64, 64]",4096
"[40, 13, 59, 32]",2,"[32, 0, 64, 32]",1024
"[5, 19, 24, 38]",2,"[0, 16, 32, 48]",1024
"[17, 2, 36, 21]",2,"[16, 0, 48, 32]",1024
"[21, 5, 40, 24]",2,"[16, 0, 48, 32]",1024
"[21, 31, 40, 50]",1,"[16, 0, 48, 64]",2048
"[33, 10, 52, 29]",2,"[32, 0, 64, 32]",1024
"[10, 40, 29, 59]",2,"[0, 32, 32, 64]",1024
"[14, 34, 33, 53]",0,"[0, 0, 64, 64]",4096
"[2, 25, 21, 44]",2,"[0, 16, 32, 48]",1024
"[43, 11, 62, 30]",2,"[32, 0, 64, 32]",1024
"[16, 22, 35, 41]",2,"[16, 16, 48, 48]",1024
"[32, 12, 51, 31]",2,"[32, 0, 64, 32]",1024
"[14, 45, 33, 64]",0,"[0, 0, 64, 64]",4096
"[33, 34, 52, 53]",2,"[32, 32, 64, 64]",1024
"[5, 12, 24, 31]",2,"[0, 0, 32, 32]",1024
"[36, 13, 55, 32]",2,"[32, 0, 64, 32]",1024
"[39, 9, 58, 28]",2,"[32, 0, 64, 32]",1024
"[8, 9, 27, 28]",2,"[0, 0, 32, 32]",1024
"[8, 32, 27, 51]",2,"[0, 32, 32, 64]",1024
"[13, 24, 32, 43]",2,"[0, 16, 32, 48]",1024
"[33, 27, 52, 46]",2,"[32, 16, 64, 48]",1024
"[33, 19, 52, 38]",2,"[32, 16, 64, 48]",1024
"[15, 3, 34, 22]",0,"[0, 0, 64, 64]",4096
"[31, 8, 50, 27]",0,"[0, 0, 64, 64]",4096
"[22, 43, 41, 62]",2,"[16, 32, 48, 64]",1024
"[6, 26, 25, 45]",2,"[0, 16, 32, 48]",1024
"[6, 34, 25, 53]",2,"[0, 32, 32, 64]",1024
"[38, 4, 57, 23]",2,"[32, 0, 64, 32]",1024
"[36, 40, 55, 59]",2,"[32, 32, 64, 64]",1024
"[38, 20, 57, 39]",2,"[32, 16, 64, 48]",1024
"[45, 15, 64, 34]",1,"[32, 0, 64, 64]",2048
"[33, 14, 52, 33]",1,"[32, 0, 64, 64]",2048
"[43, 6, 62, 25]",2,"[32, 0, 64, 32]",1024
"[2, 2, 21, 21]",2,"[0, 0, 32, 32]",1024
"[43, 45, 62, 64]",2,"[32, 32, 64, 64]",1024
"[19, 26, 38, 45]",2,"[16, 16, 48, 48]",1024
"[22, 6, 41, 25]",2,"[16, 0, 48, 32]",1024
"[1, 1, 20, 20]",2,"[0, 0, 32, 32]",1024
"[7, 3, 26, 22]",2,"[0, 0, 32, 32]",1024
"[16, 22, 35, 41]",2,"[16, 16, 48, 48]",1024
"[33, 38, 52, 57]",2,"[32, 32, 64, 64]",1024
"[42, 23, 61, 42]",2,"[32, 16, 64, 48]",1024
"[16, 6, 35, 25]",2,"[16, 0, 48, 32]",1024
"[4, 14, 23, 33]",1,"[0, 0, 32, 64]",2048
"[19, 16, 38, 35]",2,"[16, 16, 48, 48]",1024
"[36, 41, 55, 60]",2,"[32, 32, 64, 64]",1024
"[33, 3, 52, 22]",2,"[32, 0, 64, 32]",1024
"[25, 40, 44, 59]",2,"[16, 32, 48, 64]",1024
"[33, 8, 52, 27]",2,"[32, 0, 64, 32]",1024
"[6, 19, 25, 38]",2,"[0, 16, 32, 48]",1024
"[45, 3, 64, 22]",2,"[32, 0, 64, 32]",1024
"[42, 7, 61, 26]",2,"[32, 0, 64, 32]",1024
"[41, 14, 60, 33]",1,"[32, 0, 64, 64]",2048
"[41, 36, 60, 55]",2,"[32, 32, 64, 64]",1024
"[8, 3, 27, 22]",2,"[0, 0, 32, 32]",1024
"[28, 4, 47, 23]",2,"[16, 0, 48, 32]",1024
"[21, 7, 40, 26]",2,"[16, 0, 48, 32]",1024
"[22, 44, 41, 63]",2,"[16, 32, 48, 64]",1024
"[20, 3, 39, 22]",2,"[16, 0, 48, 32]",1024
"[26, 4, 45, 23]",2,"[16, 0, 48, 32]",1024
"[17, 35, 36, 54]",2,"[16, 32, 48, 64]",1024
"[24, 16, 43, 35]",2,"[16, 16, 48, 48]",1024
"[27, 6, 46, 25]",2,"[16, 0, 48, 32]",1024
"[33, 35, 52, 54]",2,"[32, 32, 64, 64]",1024
"[23, 22, 42, 41]",2,"[16, 16, 48, 48]",1024
"[20, 23, 39, 42]",2,"[16, 16, 48, 48]",1024
"[24, 35, 43, 54]",2,"[16, 32, 48, 64]",1024
"[43, 13, 62, 32]",2,"[32, 0, 64, 32]",1024
"[44, 9, 63, 28]",2,"[32, 0, 64, 32]",1024
"[42, 27, 61, 46]",2,"[32, 16, 64, 48]",1024
"[29, 31, 48, 50]",1,"[16, 0, 48, 64]",2048
"[29, 31, 48, 50]",1,"[16, 0, 48, 64]",2048
"[32, 40, 51, 59]",2,"[32, 32, 64, 64]",1024
"[21, 38, 40, 57]",2,"[16, 32, 48, 64]",1024
"[3, 11, 22, 30]",2,"[0, 0, 32, 32]",1024
"[8, 9, 27, 28]",2,"[0, 0, 32, 32]",1024
"[33, 3, 52, 22]",2,"[32, 0, 64, 32]",1024
"[35, 44, 54, 63]",2,"[32, 32, 64, 64]",1024
"[28, 23, 47, 42]",2,"[16, 16, 48, 48]",1024
"[37, 26, 56, 45]",2,"[32, 16, 64, 48]",1024
"[13, 41, 32, 60]",2,"[0, 32, 32, 64]",1024
"[15, 19, 34, 38]",0,"[0, 0, 64, 64]",4096
